scan_id,colour_index,r,g,b,h,s,v,l,a,b_lab,chroma,coverage_percent,family_predicted,is_metallic,is_detail,confidence,top_paint_name,top_paint_brand,top_paint_delta_e
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,193,232,218,0.5,0.5,0.5,89.16101317720998,-13.630388694559834,1.6097856022701427,10.0,16.58758860118617,Cyan,False,False,0.9,,,
test_noise,1,169,143,187,0.5,0.5,0.5,63.17052977614098,17.511182480590698,-18.90031900425477,10.0,15.580789816288153,Purple,False,False,0.9,,,
test_noise,2,204,173,192,0.5,0.5,0.5,74.02560362046597,14.457182267304093,-5.641567552045877,10.0,14.022855489657168,Pink,False,False,0.9,,,
test_noise,3,136,22,17,0.5,0.5,0.5,29.31419355915468,44.5137790295928,32.60903335630975,10.0,12.966874005496889,Red,False,False,0.9,,,
test_noise,4,178,171,166,0.5,0.5,0.5,70.30428655408443,2.7157260240712304,2.4916333807531865,10.0,12.346304064805437,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,191,231,216,0.5,0.5,0.5,88.40464761358366,-13.477555302001777,1.4113818429551737,10.0,17.348620669712567,Cyan,False,False,0.9,,,
test_noise,1,228,224,219,0.5,0.5,0.5,89.00620153249628,1.9151079513747415,1.7566340198301191,10.0,15.458909259152161,White,False,False,0.9,,,
test_noise,2,168,141,185,0.5,0.5,0.5,62.74367836535909,17.983190556186045,-18.925416844440235,10.0,15.369267248857788,Purple,False,False,0.9,,,
test_noise,3,204,173,193,0.5,0.5,0.5,73.96543578215179,14.097573281312751,-5.882160011083832,10.0,14.118616621363714,Pink,False,False,0.9,,,
test_noise,4,138,23,17,0.5,0.5,0.5,29.845958920207053,44.879416526804874,33.199597189025376,10.0,12.921462032271123,Red,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,192,231,218,0.5,0.5,0.5,88.87748365466342,-13.658987390776392,1.6154007492780353,10.0,16.6693190202688,Cyan,False,False,0.9,,,
test_noise,1,169,143,187,0.5,0.5,0.5,63.297636832565985,17.649577260331377,-18.977510619459505,10.0,15.814296668161631,Purple,False,False,0.9,,,
test_noise,2,205,174,194,0.5,0.5,0.5,74.0964112950942,14.328591188769764,-5.394060490809864,10.0,13.778735840048611,Pink,False,False,0.9,,,
test_noise,3,137,22,17,0.5,0.5,0.5,29.64127645106312,44.764321931090294,32.776017340743465,10.0,13.092981872368746,Red,False,False,0.9,,,
test_noise,4,178,170,166,0.5,0.5,0.5,70.36970718251533,2.7848210207179305,2.472497397862652,10.0,12.007928126039843,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,192,232,217,0.5,0.5,0.5,88.5465869130961,-13.70525915046002,1.4732167429149015,10.0,16.25566893424036,Cyan,False,False,0.9,,,
test_noise,1,171,143,187,0.5,0.5,0.5,63.470198914796555,18.178602593261804,-18.717062259932863,10.0,15.048185941043084,Purple,False,False,0.9,,,
test_noise,2,207,177,195,0.5,0.5,0.5,74.8713749532235,13.776506813601781,-4.938777208528703,10.0,13.92998866213152,Pink,False,False,0.9,,,
test_noise,3,136,23,17,0.5,0.5,0.5,29.33983279451982,44.51692686129735,32.66341709063592,10.0,12.729591836734693,Red,False,False,0.9,,,
test_noise,4,177,171,166,0.5,0.5,0.5,70.34905273693695,2.3453489687059155,2.4735026924307517,10.0,12.352607709750568,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,192,232,219,0.5,0.5,0.5,88.78648375679558,-13.409072104895662,1.322105389320127,10.0,16.700680272108844,Cyan,False,False,0.9,,,
test_noise,1,171,142,187,0.5,0.5,0.5,63.516582516905984,18.21635182166607,-18.805464187961398,10.0,14.702380952380953,Purple,False,False,0.9,,,
test_noise,2,208,177,195,0.5,0.5,0.5,75.1894474112948,13.645023134046635,-5.063004612147133,10.0,13.988095238095237,Pink,False,False,0.9,,,
test_noise,3,136,23,17,0.5,0.5,0.5,29.311100009928168,44.46553748510436,32.56538019075184,10.0,12.616213151927438,Red,False,False,0.9,,,
test_noise,4,174,170,165,0.5,0.5,0.5,69.74188058453409,1.9043881784662005,2.1772264037073104,10.0,12.118764172335602,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,224,223,219,0.5,0.5,0.5,88.64155196753207,0.6692102345421521,1.7626188609349809,10.0,17.15702947845805,White,False,False,0.9,,,
test_noise,1,193,232,218,0.5,0.5,0.5,88.95810461555794,-13.481576171349673,1.1858599311678653,10.0,16.566043083900226,Cyan,False,False,0.9,,,
test_noise,2,172,144,188,0.5,0.5,0.5,63.76330459939042,18.22943583246763,-18.557504017685595,10.0,15.113378684807257,Purple,False,False,0.9,,,
test_noise,3,208,178,195,0.5,0.5,0.5,75.26207240980852,13.359666382932687,-4.507281151511632,10.0,13.958333333333332,Pink,False,False,0.9,,,
test_noise,4,137,23,17,0.5,0.5,0.5,29.39270799693002,44.48278670602242,32.594756303488296,10.0,12.53826530612245,Red,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,192,231,219,0.5,0.5,0.5,88.62468896170068,-13.401773852987908,1.144692787678887,10.0,16.496598639455783,Cyan,False,False,0.9,,,
test_noise,1,171,143,187,0.5,0.5,0.5,63.638355801567734,18.051620339392098,-18.53999963848556,10.0,15.19982993197279,Purple,False,False,0.9,,,
test_noise,2,207,175,194,0.5,0.5,0.5,74.97313631970458,13.723778606616897,-5.029757389202944,10.0,13.703231292517007,Pink,False,False,0.9,,,
test_noise,3,136,23,16,0.5,0.5,0.5,29.46544013986197,44.40257270322138,32.95602720748338,10.0,12.88407029478458,Red,False,False,0.9,,,
test_noise,4,176,169,165,0.5,0.5,0.5,70.41964212007723,2.302523935463895,2.5634961190621164,10.0,11.916099773242632,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,76,6,5,0.5,0.5,0.5,13.861632314318218,31.12444008700046,19.301828334276543,10.0,10.864022662889518,Brown,False,False,0.9,,,
test_none,2,149,7,6,0.5,0.5,0.5,30.768849707331388,52.60151036525374,41.59820960788174,10.0,6.940509915014163,Red,False,False,0.9,,,
test_blur,0,235,235,235,0.5,0.5,0.5,93.04813343052106,-0.0023078137202925397,0.004374542163043671,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,132,7,6,0.5,0.5,0.5,27.057466642714925,47.251649353767334,36.059592270383625,10.0,8.834732862260864,Red,False,False,0.9,,,
test_blur,2,90,8,7,0.5,0.5,0.5,17.681200443165793,34.6351349180273,23.491058239732652,10.0,5.6755264164035175,Brown,False,False,0.9,,,
test_blur,3,46,6,5,0.5,0.5,0.5,6.94834547473811,19.704991901396156,8.470660884726545,10.0,3.3560373270649544,Black,False,False,0.9,,,
test_blur,4,157,145,145,0.5,0.5,0.5,61.188628948071056,4.437853585247176,1.607481447900616,10.0,0.2846259505232303,Grey,False,False,0.9,,,
test_noise,0,192,231,217,0.5,0.5,0.5,88.84699054214505,-13.63164676233001,1.6119573086274523,10.0,16.457619026951956,Cyan,False,False,0.9,,,
test_noise,1,169,143,187,0.5,0.5,0.5,63.24144096468078,17.602914105525713,-18.93768480372605,10.0,15.515819625884294,Purple,False,False,0.9,,,
test_noise,2,206,174,193,0.5,0.5,0.5,74.1766011236576,14.242453872732058,-5.387429948958088,10.0,13.902753063379773,Pink,False,False,0.9,,,
test_noise,3,138,22,17,0.5,0.5,0.5,29.683891156193244,44.81382534961334,32.996982825981526,10.0,13.03039509280558,Red,False,False,0.9,,,
test_noise,4,176,170,165,0.5,0.5,0.5,70.1771460326743,2.338410597058169,2.4841300730701423,10.0,12.116082924641582,Grey,False,False,0.9,,,
test_tint,0,249,250,250,0.5,0.5,0.5,98.19853498315834,-0.3324350552376121,-0.11154713319725396,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,26,11,0.5,0.5,0.5,36.86193285981751,55.27943425610318,45.718311351494854,10.0,12.053824362606234,Red,False,False,0.9,,,
test_tint,2,85,20,8,0.5,0.5,0.5,17.846134448543882,29.458712426181435,23.449249203511133,10.0,5.7507082152974505,Brown,False,False,0.9,,,
test_none,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,153,21,20,0.5,0.5,0.5,32.749999010878234,51.47609779950564,37.353419896190516,10.0,12.252124645892351,Red,False,False,0.9,,,
test_none,2,84,20,19,0.5,0.5,0.5,17.848367273642367,29.61299554090861,18.15691188897972,10.0,5.552407932011332,Brown,False,False,0.9,,,
test_blur,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,154,20,19,0.5,0.5,0.5,32.98526715333388,52.13555565181393,38.02099925496097,10.0,11.089083674365257,Red,False,False,0.9,,,
test_blur,2,89,25,22,0.5,0.5,0.5,19.791965157086864,29.452569183524506,18.202525114148443,10.0,6.386383267959047,Brown,False,False,0.9,,,
test_blur,3,239,149,148,0.5,0.5,0.5,71.10592851639481,33.51751388776243,15.213597000569813,10.0,0.525354366388649,Pink,False,False,0.9,,,
test_blur,4,180,172,172,0.5,0.5,0.5,71.08255769068012,3.212108535653291,1.1543822241734558,10.0,0.2789617525028675,Grey,False,False,0.9,,,
test_noise,0,243,242,236,0.5,0.5,0.5,95.58796573657702,-0.7584297205760118,2.8444583087054047,10.0,38.33914339027672,White,False,False,0.9,,,
test_noise,1,225,252,239,0.5,0.5,0.5,97.02952116325275,-11.491899409606301,3.2792652878438378,10.0,19.24695876064976,Cyan,False,False,0.9,,,
test_noise,2,237,218,248,0.5,0.5,0.5,89.57076467071991,11.868313300354359,-12.377779898923283,10.0,14.832279808485094,Purple,False,False,0.9,,,
test_noise,3,161,23,20,0.5,0.5,0.5,34.538104095960776,53.45338371875354,39.14877384888282,10.0,10.44797708764266,Red,False,False,0.9,,,
test_noise,4,248,232,246,0.5,0.5,0.5,93.75554648045753,7.912276970208354,-4.833746957965346,10.0,9.457133351655504,Pink,False,False,0.9,,,
test_tint,0,251,251,251,0.5,0.5,0.5,98.89061386406762,-0.33195371707317456,-0.11134593859467579,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,40,21,0.5,0.5,0.5,38.49994683951173,51.5986564152303,43.25341063274405,10.0,14.235127478753542,Red,False,False,0.9,,,
test_tint,2,105,39,20,0.5,0.5,0.5,25.383853048898878,28.547640807218414,27.0457812110568,10.0,3.569405099150142,Brown,False,False,0.9,,,
test_none,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,153,21,20,0.5,0.5,0.5,32.749999010878234,51.47609779950564,37.353419896190516,10.0,12.252124645892351,Red,False,False,0.9,,,
test_none,2,84,20,19,0.5,0.5,0.5,17.848367273642367,29.61299554090861,18.15691188897972,10.0,5.552407932011332,Brown,False,False,0.9,,,
test_blur,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,154,20,19,0.5,0.5,0.5,32.98526715333388,52.13555565181393,38.02099925496097,10.0,11.089083674365257,Red,False,False,0.9,,,
test_blur,2,89,25,22,0.5,0.5,0.5,19.791965157086864,29.452569183524506,18.202525114148443,10.0,6.386383267959047,Brown,False,False,0.9,,,
test_blur,3,239,149,148,0.5,0.5,0.5,71.10592851639481,33.51751388776243,15.213597000569813,10.0,0.525354366388649,Pink,False,False,0.9,,,
test_blur,4,180,172,172,0.5,0.5,0.5,71.08255769068012,3.212108535653291,1.1543822241734558,10.0,0.2789617525028675,Grey,False,False,0.9,,,
test_noise,0,243,242,237,0.5,0.5,0.5,95.6877124056023,-0.7858852932310105,2.873291996064128,10.0,38.4151543633866,White,False,False,0.9,,,
test_noise,1,242,223,247,0.5,0.5,0.5,91.07037003416588,10.865229659161729,-9.450273554577507,10.0,24.074904200708552,Purple,False,False,0.9,,,
test_noise,2,224,253,239,0.5,0.5,0.5,97.02173459908643,-11.583160641998479,3.1235932489923135,10.0,19.392668642903622,Cyan,False,False,0.9,,,
test_noise,3,158,22,21,0.5,0.5,0.5,33.962208662554794,52.75049752987218,38.28015928782547,10.0,11.117055888945123,Red,False,False,0.9,,,
test_noise,4,89,33,14,0.5,0.5,0.5,21.111002160917817,24.558738879392873,24.565319989996944,10.0,7.000216904056106,Brown,False,False,0.9,,,
test_tint,0,251,251,251,0.5,0.5,0.5,98.89061386406762,-0.33195371707317456,-0.11134593859467579,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,40,21,0.5,0.5,0.5,38.49994683951173,51.5986564152303,43.25341063274405,10.0,14.235127478753542,Red,False,False,0.9,,,
test_tint,2,105,39,20,0.5,0.5,0.5,25.383853048898878,28.547640807218414,27.0457812110568,10.0,3.569405099150142,Brown,False,False,0.9,,,
test_none,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,153,21,20,0.5,0.5,0.5,32.749999010878234,51.47609779950564,37.353419896190516,10.0,12.252124645892351,Red,False,False,0.9,,,
test_none,2,84,20,19,0.5,0.5,0.5,17.848367273642367,29.61299554090861,18.15691188897972,10.0,5.552407932011332,Brown,False,False,0.9,,,
test_blur,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,154,20,19,0.5,0.5,0.5,32.98526715333388,52.13555565181393,38.02099925496097,10.0,11.089083674365257,Red,False,False,0.9,,,
test_blur,2,89,25,22,0.5,0.5,0.5,19.791965157086864,29.452569183524506,18.202525114148443,10.0,6.386383267959047,Brown,False,False,0.9,,,
test_blur,3,239,149,148,0.5,0.5,0.5,71.10592851639481,33.51751388776243,15.213597000569813,10.0,0.525354366388649,Pink,False,False,0.9,,,
test_blur,4,180,172,172,0.5,0.5,0.5,71.08255769068012,3.212108535653291,1.1543822241734558,10.0,0.2789617525028675,Grey,False,False,0.9,,,
test_noise,0,244,240,237,0.5,0.5,0.5,95.11435757793188,0.9669430023520242,1.7235963406853125,10.0,45.05732834029756,White,False,False,0.9,,,
test_noise,1,225,252,240,0.5,0.5,0.5,97.07942079050224,-11.132491766930485,3.0348530744786286,10.0,20.697482758122117,Cyan,False,False,0.9,,,
test_noise,2,238,219,249,0.5,0.5,0.5,89.84430103445243,11.63172245031297,-12.072790102662196,10.0,16.085190058268147,Purple,False,False,0.9,,,
test_noise,3,159,23,21,0.5,0.5,0.5,34.16691639487453,52.84468800245888,38.55563781340846,10.0,10.958171276549601,Red,False,False,0.9,,,
test_noise,4,89,33,15,0.5,0.5,0.5,21.199582440617775,24.9557587376309,24.594305981962343,10.0,7.158451773347021,Brown,False,False,0.9,,,
test_tint,0,251,251,251,0.5,0.5,0.5,98.89061386406762,-0.33195371707317456,-0.11134593859467579,10.0,82.15297450424929,White,False,False,0.9,,,
test_tint,1,171,40,21,0.5,0.5,0.5,38.49994683951173,51.5986564152303,43.25341063274405,10.0,14.235127478753542,Red,False,False,0.9,,,
test_tint,2,105,39,20,0.5,0.5,0.5,25.383853048898878,28.547640807218414,27.0457812110568,10.0,3.569405099150142,Brown,False,False,0.9,,,
test_none,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,82.15297450424929,White,False,False,0.9,,,
test_none,1,101,20,19,0.5,0.5,0.5,21.383704545539022,35.260035245600264,23.021034630892345,10.0,9.872521246458923,Brown,False,False,0.9,,,
test_none,2,170,22,20,0.5,0.5,0.5,36.378297477068564,56.24013365220935,41.64666177608023,10.0,7.932011331444758,Red,False,False,0.9,,,
test_blur,0,241,240,240,0.5,0.5,0.5,95.14503889510985,-0.002352191070364995,0.0044586609927677046,10.0,81.59277248332602,White,False,False,0.9,,,
test_blur,1,155,22,20,0.5,0.5,0.5,33.23683932941468,51.98652659351268,37.85971756409154,10.0,11.140061456548521,Red,False,False,0.9,,,
test_blur,2,90,24,21,0.5,0.5,0.5,19.62273740562009,30.047302132299713,18.629010826687967,10.0,6.349565980826689,Brown,False,False,0.9,,,
